user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
💧Corporate Governance,"Sydney, Australia","Tweets by Dr MJ dela Rama, academic with interests in #corpgov, #corruption, #bizethics and #agedcare. Disclaimers apply. #Gehry header credit: Andrew Worssam",2009-10-15 05:52:11,7218,2484,22671,False,2020-07-25 07:41:41,@dooks83 @the_shb @joywunjo @Raf_Epstein A person to follow is @profjoeonline. He studied coronial data to investig… https://t.co/ePXpdYlj3E,,Twitter for iPad,False
Jayda,somewhere in wonderland ✨,A vessel for Christ. Fashion blogger. ✨,2011-10-23 02:58:09,309,453,5984,False,2020-07-25 07:41:41,VEGAN BURGER SUCCESS &amp; YOUTUBE STRESS? | VLOG https://t.co/Y36WOgxtTq via @YouTube #SaturdayMorning #Videos #vid… https://t.co/mMdJOfzu8Q,"['SaturdayMorning', 'Videos', 'vid']",Twitter for iPhone,False
PTC Entertainment,"Tokyo-to, Japan",エンターテイメントの“おもてなし”,2013-06-22 07:33:01,48,56,302,False,2020-07-25 07:41:36,fabulous_hz Thank You for the vests and masks they are wonderful! Stay safe and will be in touch again soon🙏👍❣️#… https://t.co/2aWbj66816,,Instagram,False
Truth Defender Podcast,"Dallas, TX","Veteran Owned and Operated 
Pro GOD🙏
American🇺🇸
US NAVY🏴‍☠️
Pro Family👨‍👩‍
TEXAN 🇨🇱 thetruthdefender1776@gmail.com",2020-06-12 19:47:13,41,228,119,False,2020-07-25 07:41:27,"I hope ya'll have a great weekend,  @BishopLGaiters will be back on Monday for another great show!… https://t.co/XPWhdbIvc0",,Twitter for Android,False
Oommen C. Kurian,New Delhi,"senior fellow, health initiative, @orfonline 

| ex Oxfam, ActionAid, CEHAT, https://t.co/5YhmnMfzdR | 

#HealthForAll #SDGs #UHC. 

Views are personal.",2008-01-11 07:15:12,5977,1682,12675,False,2020-07-25 07:41:24,"#Thread 

I was recently asked what has #COVID19 taught us about how much attention to pay to our public- funded he… https://t.co/zkX0DjUJ3P","['Thread', 'COVID19']",Twitter Web App,False
SDTheatreConnection,"San Diego, CA",Creating Community in Theatre. We promote quality entertainment and raise awareness and donations for charities. It’s a New Day in SD Theatre. Join us.,2017-01-19 00:13:15,337,394,718,False,2020-07-25 07:41:23,"So this is what it could look like.
The experiment begins in London. Live theater with at least six-feet in between… https://t.co/wsd53XURZr",,Twitter for iPhone,False
Dirk Hofmann,"Munich, Bavaria","Co-Founder of dainstudios an #AI & #DataScience company in DE, FI. #Mobile expert worked on #wearables, #sensors, #IoT, #bigdata long before it became buzzwords",2007-11-07 17:11:57,443,718,363,False,2020-07-25 07:41:18,danielkriesel #databased explanations and findings on #COVID19 plots and interpretation aids shed some light on wor… https://t.co/BarCb8rSFT,"['databased', 'COVID19']",IFTTT,False
Ankur Hazarika,,,2011-09-17 19:40:30,46,77,1129,False,2020-07-25 07:41:15,#HPCL Corona warriors who have returned to duty after recovery from #COVID19 battle at #MeraHPPump HP Baihata at Ka… https://t.co/BpfmYTJRyE,"['HPCL', 'COVID19', 'MeraHPPump']",Twitter for iPhone,False
Deccan Herald,India,"Bangalore & Karnataka's leading news daily for over 72 years. Authentic, definitive, and fresh: like your morning filter coffee. Got a story? Tweet or DM us.",2011-03-18 10:02:16,57161,737,1076,True,2020-07-25 07:41:15,The vaccine will be administered to the volunteers after swab sample results of their #Covid19 tests come in.… https://t.co/46SWFUHrcy,['Covid19'],Twitter Web App,False
Amsaraj,,Entrepreneur. Social Media freak.  https://t.co/0X9y0Rzgs5,2008-12-23 04:26:22,635,1006,207,False,2020-07-25 07:41:08,"Lockdown 'made no difference to number of deaths', study suggests https://t.co/uONqJK4vKZ #covid19",['covid19'],Paper.li,False
Anodyne Homeopathy Clinic,"Dimna Road,Jamshedpur","Dr. D. P Sharma having 36+ years of rich experience in Homeopathy.
* Homeopathy Safe, Simple and Affordable
* Treatment for all acute and chronic disease",2020-07-11 07:06:14,0,18,0,False,2020-07-25 07:41:05,"Boost you immune system through best Homeopathy medicine.
Homeopathy Safe, Simple and Affordable
Get it now… https://t.co/J4VO6XSIpa",,Twitter Web App,False
Ankur : cinemaphile / memer 😉,Lucknow ,"A straight guy who loves watching movies and having fun , meme lover 😉😅",2020-01-19 13:31:02,67,115,4292,False,2020-07-25 07:41:03,"Mama ji MP CM #ShivrajSinghChouhan tests #COVID19 positive and is currently under quarantine.

After knowing this F… https://t.co/wHyizjzOcx","['ShivrajSinghChouhan', 'COVID19']",Twitter for Android,False
Anja.Nitzsche (Nitzsche-Bell),"Wien, Österreich",Global #health #gender equity activist working at @iaeaorg @UN 2 close global #cancer divide🎗 #NCDs #CancerCare4All #COVID19 🦠Views/Ts my own RTs≠endorsement,2014-05-07 14:05:25,4493,3081,12793,False,2020-07-25 07:41:00,"ECOSOC resolution calls on @un_ncd Task Force to enhance its support to Member States, paying particular attention… https://t.co/2VXD5TUZKp",,Twitter for iPhone,False
Sangyug Enterpises Ltd.,NAIROBI KENYA,"We have a Product range of over 12,000 different items. We import a large percentage of our product range directly from overseas",2013-07-24 09:39:33,2276,1695,2186,False,2020-07-25 07:40:58,"Be smart and Always Check your Health Status.
Get the Smart ⌚️Watch Today!!!.

#WATCH #healthy #HealthTech… https://t.co/zzYM08ZFMC","['WATCH', 'healthy', 'HealthTech']",Twitter Web App,False
Rejadh/YCNR,Africa,"African Youth and Children Network for Human Rights |Youth-led Advocacy| #Gender|#GBV | #MythOfMaputo| #Burundi, #S.Sudan, #Mali, #Somalia, #DRC|#YouthInAction",2017-09-04 09:48:23,299,159,462,False,2020-07-25 07:40:56,"BLOG: Girls and young women in the era of #COVID19 ; an urgent call for action...

Read more from the… https://t.co/VpETH5eS26",['COVID19'],Twitter Web App,False
ONE News PH,"Mandaluyong City, National Cap",The premier news channel of Cignal TV; airs on Cignal TV 8 (SD) and 250 (HD),2018-05-02 05:05:27,6478,135,5,False,2020-07-25 07:40:47,"A national mobile phone survey by the Social Weather Stations from July 3-6, shows that the #COVID19 crisis brought… https://t.co/qAvuq0Y5q4",['COVID19'],TweetDeck,False
GPABUY.com,"London, England","Medical supplies from factory, delivered, B-to-B",2020-07-06 20:01:35,3,104,0,False,2020-07-25 07:40:47,German made FFP2 N95 CE approved masks made from German meltblown - let’s win covid #COVID19 #MedicareForAll,"['COVID19', 'MedicareForAll']",Twitter for iPhone,False
vono,South Africa ,MISS NGCAMANE KHUBONYE,2017-02-04 10:25:08,233,1745,218,False,2020-07-25 07:40:43,How can people with high IQs do that? #COVID19 https://t.co/VQmsLBym5T,['COVID19'],Twitter for Android,False
masafa tours,"KomradeBusinessComplex,Kiambu ","Tour agent
#life's a journey
Info@masafatours.com
+254 780 434147, +254 721 519537",2020-04-27 19:15:03,56,228,13,False,2020-07-25 07:40:42,"Masafa Tours Clients in Masafa Mara  enjoying the view of 2020 Wild Beast Migration..
Be part of this Post Covid ma… https://t.co/Kw1juAYs1k",,Twitter Web App,False
Journal Of Hope,Lekki Peninsula,"📖♥Learn from yesterday, live for today, hope for tomorrow. Suicide not an option The coward sneaks to death; the BRAVE live on.💪🏾",2020-03-09 16:04:31,34,36,27,False,2020-07-25 07:40:40,"You can! trust yourself.
Enjoy life, live happily and do what makes you happy 🦋🏃🏾‍♂️🚶‍♂️💃🏾🕺🏼🤸‍♂️🏋️‍♂️⛷🏊‍♂️🤽‍♂️🤾‍♂️🛌… https://t.co/L1sS5oP4PD",,Twitter for Android,False
Heather's Tiny Helper 🏳️‍🌈,"Los Angeles, CA","What's our story? Born, suffer, die. That's 'the American way.' #RESIST #BLM #FascistTrump #revolution2020 #truthmatters #FBR #middleaged #disabled #poor #real",2015-08-17 21:09:11,544,1840,770,False,2020-07-25 07:40:38,Whoever thought my old town would become the capital for a historic battle for freedom. Give them hell.… https://t.co/bBkaQbXfX0,,Twitter Web App,False
Robert Shiro,"Texas, United States",I am a digital marketer🇱🇷 who has been in the business for last five years!!!,2020-04-12 12:15:23,89,49,53,False,2020-07-25 07:40:34,"Mass Traffic Blueprint - How To Get Leads For Digital Marketing https://t.co/syx9O4t47j via @YouTube

#earnmoney… https://t.co/b9GFY1YJhs",['earnmoney'],Twitter Web App,False
Andrew Griffiths Photography,"Cardiff, UK",A dumping ground to document my journey into the world of photography. 📸 @canonukandie 200D / @gopro Hero 5 andrewgriffithsphotography@outlook.com,2020-04-13 13:39:01,3,7,5,False,2020-07-25 07:40:26,Found this in the photo archive. Looking forward to getting out and taking some new photos now that the lockdown ha… https://t.co/dipPRtp2YW,,Twitter for iPhone,False
GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26109,26003,2,False,2020-07-25 07:40:18,"ALERT: Feds use tear gas to try to disperse rowdy Portland
protests - Global Pandemic News | #Coronavirus #COVID19… https://t.co/TaV4llqRdF","['Coronavirus', 'COVID19']",GlobalPandemic.NET,False
PIA Cordillera,"CAR, Philippines",News and information from the Cordillera region from the Philippine Information Agency under the Presidential Communication Operations Office,2012-12-12 02:22:07,4494,985,512,False,2020-07-25 07:40:16,"As of 1:00PM of 25 July 2020, DOH-Cordillera reports 18 new cases in the region (1 in Abra, 12 in Baguio, 3 in Beng… https://t.co/UPZpThDLMi",,Twitter Web App,False
Derek James,EU Citizen,"Political commentator. Holding the Tories to account for their gross mismanagement of #Covid19, #Brexit and #Racism. All opinions my own. #RejoinEU 🇪🇺 🕷️",2014-09-01 10:21:13,38124,1309,73253,False,2020-07-25 07:40:14,"I really can't remember the last time I agreed with #BorisJohnson on anything, but he's right to suggest that anti-… https://t.co/W6FQRZs3Mr",['BorisJohnson'],Twitter for Android,False
4 Freedoms & Golden Rule,At sea,New account (Banned for blasphemy) Speaking my mind and inconvenient truth. Free speech is most vital of Four Freedoms and Golden Rule is the guiding principle.,2019-09-27 04:14:58,101,624,6483,False,2020-07-25 07:40:12,#COVID19 malevolence. Casinos over churches. Riots over rites. #Nevada #USA #USpoli https://t.co/K2DDBozDCt,"['COVID19', 'Nevada', 'USA', 'USpoli']",Twitter for Android,False
Jane Evans,Wiltshire,"Contact: jane@thejaneevans.com International Lasting Life Change Parent Coach. Childhood Anxiety & Parenting Media Expert, TEDxSpeaker & Author.",2013-05-30 13:50:13,15421,14429,14914,False,2020-07-25 07:40:06,HOW TO INCREASE FAMILY LOVE AND CONNECTION DURING #COVID19 and beyond! @relaxkids https://t.co/sr8ve1F5eV… https://t.co/w4DN0CFQqL,['COVID19'],Twitter for iPhone,False
Kush Kanodia,"London, England",Disability Rights Champion • 2nd Disability Power • Social Entrepreneur of Year • Entrepreneur of Year • FT Top 10 BAME Tech Leaders • London 2012 Torch Bearer,2013-01-23 14:19:56,267,522,327,False,2020-07-25 07:40:04,"Please don’t jump to conclusions, if you see people without face masks in public.

20% of the population has a disa… https://t.co/E5uciJWdqj",,Twitter for iPhone,False
Independent Age,London,"We help older people across the UK to live well with dignity, choice and control. 

Tweets monitored between 9am and 5pm, Mon-Fri.",2009-07-29 09:20:47,25766,2036,13213,True,2020-07-25 07:40:00,"Along with @DiabetesUK, we’re calling on the government to make sure people at high risk, if they catch #COVID19, c… https://t.co/OYOu1Ok5A4",['COVID19'],Sprout Social,False
Business Line,"Chennai, India","Business Daily from The Hindu group of newspapers
Follow us on @Telegram here: https://t.co/kSKTRqIqUi to get the latest updates",2007-10-07 15:53:59,68238,745,1165,True,2020-07-25 07:40:00,"#Covid19 in India | Take a look at the latest tally

https://t.co/MMnZShTBBN",['Covid19'],TweetDeck,False
Soundar C / சௌந்தர் செ,Coimbatore/Sivakasi,"யாதும் ஊரே யாவரும் கேளிர்
💻Software Engineer🖥",2010-08-30 01:23:05,375,2624,13513,False,2020-07-25 07:39:58,"Madhya Pradesh CM Shivraj Singh Chouhan tests coronavirus positive.
#Madhya Pradesh Chief Minister #ShivrajChouhan… https://t.co/P3nftGApTG","['Madhya', 'ShivrajChouhan']",Twitter Web App,False
alan mills,"Basingstoke, UK",Long connection to African education. Retired because no-one offers me jobs anymore but still willing.....,2009-04-03 15:04:50,5907,3049,2287,False,2020-07-25 07:39:54,"""Read my lips, our response to #COVID19 has been world beating"" https://t.co/cy2X4IBawt",['COVID19'],Twitter Web App,False
Obudumountainresort,,Obudu Mountain Resort also known as Obudu Cattle Ranch is one of Africa’s finest and most interesting and spectacular tourist destinations.,2019-12-10 14:51:24,10,43,46,False,2020-07-25 07:39:53,"You have to get on one of these before the world ends.
#BBNaijia #bbnaijalockdown2020 #bbnaija2020 #COVID19… https://t.co/V3lKK8PbmV","['BBNaijia', 'bbnaijalockdown2020', 'bbnaija2020', 'COVID19']",Twitter for Android,False
Cikizwa Dineka,Orlando West Killareny Soweto,"Give me 1 day I will do Good, Give me a week I will do Great, Give me 6months and I am magnificent**Power is a state of mind, I Grow in my mind ♥",2011-03-29 19:57:56,570,1538,13909,False,2020-07-25 07:39:53,"@Eskom_SA @EskomSePush @CityofJoburgZA Can you assist please, Mzimhlope &amp; Killarney both in Soweto, electricity wen… https://t.co/DAq8RKDNvr",,Twitter for iPhone,False
wu am i,Chennai,"truth serum - pythonist, perpetual learner, ai/ml enthusiast, hope to build a personal robotic assistant (pra?) to take care me in my old age!",2009-07-14 05:28:14,80,905,2627,False,2020-07-25 07:39:46,COVID-19 India Positivity Rate vs Growth of Cases! Here is how it looks and bubble size represents the daily confir… https://t.co/hzJzkRu668,,Twitter Web App,False
Macro Economicblogs,,,2016-07-28 11:42:14,162,1,0,False,2020-07-25 07:39:45,"2:00PM Water Cooler 7/13/2020 By Lambert Strether of Corrente.
#COVID19
At reader request, I’ve added this daily ch… https://t.co/wKxzZlHcun",['COVID19'],Revive Social App,False
Novel Coronavirus - Covid19,,"Global Coronavirus news from journals, media, experts and researchers. Updated often. Human curated by Dave Roberts",2020-01-06 17:09:38,44403,36,6,False,2020-07-25 07:39:42,#Covid19 Patients No Longer Need Tests to End Isolation - The New York Times - https://t.co/vKaQBHDRPR,['Covid19'],Flamingo for Android,False
Rocío Díaz,CDMX,"Ingeniera de profesión, altruista y filántropa por convicción. Soy como una yogui empresarial. Nacida chilanga, pero Oaxaqueña e Indú de corazón.",2015-05-09 02:57:24,39,130,5175,False,2020-07-25 07:39:38,Thanks to @Cristiano @Ibra_official @lewy_official @JoshuaKimmich @leongoretzka_ for your initiatives to fight… https://t.co/SlejFLzxCp,,Global Citizen Mobile App,False
Espase,Philippines,Help😭,2017-12-19 13:11:15,11,36,44,False,2020-07-25 07:39:36,"Hello po, I'm a struggling student at the PUP po and I would like to ask y'all for a piso po to help me raise funds… https://t.co/0hohfaAQS9",,Twitter for Android,False
St. John'sUniversityCollegeSA,,"At St. John's University College, our education fosters intellectual enquiry and reflection, personal growth and a commitment to the world beyond oneself",2020-07-07 07:11:04,2,2,4,False,2020-07-25 07:39:28,"Registration are now open for various course! Apply now!
For more information contact us at 012 060 0355 or Whatsap… https://t.co/1itCNr08IU",,Twitter for Android,False
moneycontrol,Mumbai,"Moneycontrol is India’s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits",2009-08-26 07:55:29,886086,285,980,True,2020-07-25 07:39:26,"Amidst remote working due to #lockdown, companies seem to be indicating that sick leaves are to be avoided unless t… https://t.co/heZs6He5YD",['lockdown'],Twitter Web App,False
Rod Stillwell 🇦🇺, Australia ,"We’re over-governed, bound up in red & green tape and unfair intergenerational debt. Buy & use “Australian Made”. Conservative. RTs & links aren’t endorsements.",2016-02-04 00:49:38,3650,3002,78589,False,2020-07-25 07:39:22,"@Tim_jbo Are you happy now? It's foreign-owned.
If you're going to a #Covid19 spreading march, take a #GOONs specia… https://t.co/HOgCJT2oPN","['Covid19', 'GOONs']",Twitter for iPhone,False
